release	have	want
34381999	1	0
34741365	1	0
6459068	37	19
6234614	3	2
9145356	4	0
12712387	4	1
15758808	1	6
7235379	1	34
14980702	1	0
13840406	3	25
30276482	9	3
19865071	6	5
31002073	1	0
6897129	21	15
11696332	4	0
25534297	6	2
5253863	6	2
11567538	6	26
10565995	25	3
25676554	0	0
15459500	5	8
5975902	11	69
28608463	1	3
10808142	23	28
13386246	7	6
21669082	2	4
28563280	0	0
31726589	1	0
34288447	11	7
8450269	0	0
24490337	0	0
22368901	0	8
9672461	0	0
6689904	49	201
9592835	24	21
10055709	3	34
6789530	2	16
9168671	0	0
15391674	6	10
29373574	1	0
13242466	34	5
10868318	3	10
18252259	1	0
26597603	2	13
15334015	2	2
12886563	0	1
15600985	0	0
10682455	1	2
31277309	0	0
20610439	1	1
11525796	3	7
29642611	1	1
24227930	7	9
17472193	33	13
9269341	12	17
14059704	2	3
27576945	1	0
14871665	2	7
33209526	2	1
9347642	12	43
9996686	1	7
11026801	14	21
12791731	260	41
14317905	5	30
6879140	31	19
32471370	0	0
13722595	37	8
33148296	12	1
34099348	1	2
11404674	1	0
16166378	3	2
10883592	4	1
11855457	6	4
15743543	3	0
33881583	1	0
8132416	3	2
12958260	40	34
8175099	22	3
22374352	5	6
17237539	10	1
27569484	4	1
12417894	27	8
10180816	20	66
11365840	29	5
18253666	0	0
32479578	2	0
17580004	3	1
22030516	2	0
29191669	2	1
35296021	1	0
13895989	2	4
13830873	1	0
33063336	1	1
30215168	1	0
15875929	15	86
23040041	1	4
16597905	0	0
9879288	10	3
28908214	8	3
6081079	11	43
15347627	70	34
27236253	10	6
13502077	38	6
24507524	2	3
16413234	3	1
4904944	2	1
29788024	1	1
6817766	3	2
12570379	7	44
22001905	2	0
20679913	7	2
22888556	0	0
6472296	85	124
14053957	10	2
28016181	17	3
18162592	18	2
25544560	15	2
27299199	1	3
32306739	0	0
32532975	17	0
6576986	15	3
34214680	1	0
6004926	22	5
23167505	77	171
7180916	0	61
19137496	0	0
5458819	50	11
8939015	4	22
12539140	24	3
13683140	0	0
17830678	0	0
11034978	2	1
26632409	1	0
28544989	5	0
11392058	3	0
8891513	2	0
13552925	4	2
15204037	6	0
8671494	50	3
6180896	19	16
11545200	22	103
29046424	48	12
27121545	2	2
12435698	4	0
26878886	1	3
6863912	0	0
8598640	46	1
33816474	2	0
12550609	1	3
10451223	14	3
28647337	11	4
19476004	9	5
9907362	0	0
14585667	3	11
26101663	0	0
35012879	0	0
17902177	0	6
33036672	0	0
13844299	67	36
21446218	8	1
26346059	0	3
18311152	2	7
15079945	1	5
8715969	4	77
11260473	4	2
15430124	1	14
18083404	1	0
30874959	0	1
4913637	41	6
5341863	16	40
16230113	3	3
8376777	2	0
23441168	0	2
31194997	0	1
7351251	21	2
8227631	3	16
11528544	0	3
18752827	0	2
16005403	5	1
31370701	2	1
10369911	1	0
6112918	5	0
19493173	3	1
22902602	0	0
7411867	0	0
28098547	2	0
9044845	1	2
15141671	5	2
29023720	1	1
5257725	23	17
13553701	1	1
29983276	0	2
15580411	65	20
11625918	19	22
12769776	24	20
13317092	184	19
17644939	0	1
10008401	2	1
7508311	2	7
7750633	13	0
14082527	2	35
17343523	2	0
4974780	38	7
24185708	12	3
6446878	3	4
6605301	264	161
17692777	1	3
7194163	27	20
15880030	27	7
11918199	0	32
13145938	0	0
27705114	4	89
4682997	38	30
15778423	3	1
9613067	5	3
19557970	1	1
29165431	2	1
33161151	0	0
4700408	8	2
18211099	0	0
16064347	1	1
29414281	0	1
8423997	59	14
16640163	2	0
28843909	1	3
28082134	2	0
29921659	0	0
12250624	13	1
11870462	11	4
32025314	2	1
13264712	3	3
7331392	13	27
10139849	13	5
11486028	1	0
15952153	3	15
15691960	1	0
13923092	2	4
12705483	9	14
15685064	2	0
10575956	1	1
14283526	1	0
31374601	5	147
15168792	14	7
32613633	6	3
5785140	5	3
14399766	2	30
10929992	61	41
9473832	18	22
7254178	19	2
13104651	4	4
16629936	0	2
8704330	113	1
8422790	38	0
12721134	12	5
8334184	7	2
9126857	0	2
15459342	3	0
21792178	8	26
27168687	3	1
33171621	1	10
12771422	2	3
28544392	1	0
8803748	1	0
32024378	0	1
14130775	2	1
19324879	6	0
7628025	6	0
6085707	2	16
20248138	1	1
14224262	16	17
8130262	16	21
26630468	5	33
15641454	1	16
20655493	1	0
34342483	0	0
14249545	3	1
34858556	20	10
21290653	2	0
23968889	1	0
32484879	0	1
29234848	1	0
29438578	7	0
16499112	3	1
23359262	4	1
19567690	2	0
10778720	3	18
11053991	3	5
8273653	120	12
26476436	1	7
18350089	15	11
5007684	6	2
9281976	49	23
11938393	7	7
8886996	1	1
27321213	0	0
14716967	0	0
6201222	78	2
25664500	14	3
24010619	52	10
5201984	78	40
15024576	3882	1109
27680064	2	0
10776915	19	25
13941294	35	308
16127440	2	1
10091235	14	32
8101010	16	7
15652987	5	7
13250016	1	0
15644850	1	1
5757994	150	13
7548762	3	1
22877867	1	0
32057424	2	0
11946130	0	2
21455080	4	1
14981733	2	1
5939474	10	0
19062037	6	9
5992829	0	4
13263137	1	0
19138918	25	4
6543013	12	0
6630131	1	0
9341673	25	18
9588076	17	7
15589198	3	4
20828527	10	3
27560010	1	2
27648438	1	1
6161426	83	10
6936054	17	4
29553448	1	0
4857147	0	0
11606704	107	1
9711083	155	190
14966711	1	4
14361758	39	20
13467530	1	0
29889895	1	0
4882099	3	6
8899816	3	1
21342154	3	70
31231243	0	0
34647043	0	3
6542574	5	0
5262771	10	18
8739150	18	21
26708855	1	0
28548604	1	0
9491752	0	0
9783023	220	4
8335092	13	2
21350821	5	5
9114350	9	0
25390606	0	0
25575316	1	0
7972831	497	148
29760097	4	0
14663740	1	1
9465789	12	85
20560930	5	0
12605469	7	3
8982753	6	10
31060139	1	0
7627105	23	2
22475528	3	2
33630795	0	0
5932934	71	13
5334210	6	0
12855611	8	18
11051128	18	2
10742100	7	1
15469214	11	11
7172736	16	40
5521511	22	10
15404954	8	2
17810848	8	13
9331982	0	0
8505237	63	87
26613197	0	0
7792266	4	5
14635471	10	3
20109988	1	0
10574213	108	43
7276471	4	2
7563368	2	5
14103159	1	1
22511498	6	0
12112323	52	2
9393403	16	3
34529956	2	1
24332264	0	0
7646096	7	10
5021530	124	7
4821105	28	44
19378414	0	0
13753626	27	2
29604703	0	1
15884944	349	240
13404734	7	14
14678676	33	12
6390593	14	4
5970481	268	25
30757752	1	0
15963643	0	0
14461811	1	1
32267634	2	1
23727992	5	26
22053955	1	0
5591115	7	31
9439744	22	15
10568768	19	0
12626623	0	0
16747512	4	74
6221892	5	5
11779369	3	0
14148278	3	0
8575194	0	23
12135698	19	0
15509228	5	21
22333612	4	5
29782894	1	11
18103405	4	0
7131238	5	2
10203678	4	3
21836110	1	5
5162173	3	4
25189633	0	5
9045851	30	4
5547406	3	5
11197595	24	4
6285195	5	1
12618532	7	33
11340318	63	33
13786652	62	4
9397478	32	6
8874388	14	5
7815033	112	12
32960820	50	4
7941698	5	0
28642963	103	26
5892427	50	84
13969679	5	36
8019604	3	19
7573994	134	58
8263205	4	0
15427663	18	1
32785311	3	6
12943143	28	158
14814853	154	14
26458331	0	0
11562168	2	0
15431724	31	10
6908060	4	34
10611376	1	0
5847682	12	8
26992326	5	2
15315409	1	0
6763661	2	0
28219507	2	3
29095309	0	1
30240332	1	0
14741235	111	19
30801018	22	42
17833561	1	1
32517807	1	0
13417510	46	142
28973557	1	0
7026371	260	585
5755326	14	9
12472317	2	2
14522690	7	2
8053609	3	2
8522073	85	40
15636932	0	1
14186681	1	0
5086431	0	0
13419164	92	52
5308079	8	2
14356716	1	0
9731104	46	32
10962412	279	148
12467280	1	2
13057041	11	1
7069767	1	3
11797492	5	0
4924440	43	2
18553219	6	1
7315169	1	0
23785247	1	3
10379265	0	2
21197236	1	2
11520664	4	2
31995086	7	5
4919476	3	6
12265190	92	74
11204515	13	1
14634486	283	236
6925919	35	32
16822017	2	23
32749644	37	23
13418452	16	27
5105579	64	243
4772769	6	5
16936278	2	20
31173409	0	0
5669267	10	9
29272345	0	7
4888880	21	10
15067706	5	12
7440741	1	0
30701788	0	0
5218435	13	10
28551919	148	66
11079712	3	108
12091113	63	26
6178530	14	8
12371322	7	1
21321883	4	9
28327954	0	0
15933822	3	13
6341864	7	0
7250865	58	3
19984186	1	15
29798611	8	2
11531430	4	1
17479942	2	1
23887874	3	2
7716759	10	0
14273183	5	1
15204893	1	0
13927938	0	0
12403066	5	3
29822086	1	0
5571577	245	17
14015971	21	2
7914000	5	25
16199265	0	0
23872262	1	1
4747944	0	4
28264408	0	0
4684382	3	0
11301837	39	17
10625676	4	20
26425862	3	0
14491283	20	32
5876729	3	168
17684485	9	0
4809149	21	31
6405881	31	2
13582637	0	0
6803892	0	0
15520268	2	0
18625765	0	0
19120828	18	19
14428074	7	1
10933610	5	6
14143100	0	5
28775407	14	9
9302675	6	0
11874516	0	0
14118674	1	24
27123900	129	30
22584596	2	0
14637744	21	52
25216618	0	0
6483972	15	1
14676927	0	2
31853321	3	0
9200854	200	66
4722649	45	19
6124822	2	4
12027036	9	18
16230194	25	1
20892316	4	4
28746472	0	0
12904324	11	2
8320167	4	0
14687834	1	0
34111846	0	0
13868811	9	11
19734997	1	2
14193424	3	0
29317909	0	0
11081095	15	22
20038945	0	1
8118960	34	27
15540010	8	12
14948762	28	22
22796015	1	2
9379572	1	3
9743001	3	1
15999083	23	63
11750938	3	1
8073273	18	30
31975763	2	0
21771052	1	0
19835371	0	6
23242886	2	24
25441837	1	1
6777874	13	3
10522802	27	2
30803325	2	6
7291621	17	3
23956712	0	0
6663476	2	1
9180023	2	23
27817941	0	7
13720003	7	4
13239612	6	79
8613798	0	22
7115917	14	8
20533600	2	0
13098789	3	1
9800939	1	1
12559598	73	19
33444095	0	0
24303968	0	3
9559038	19	7
15913474	0	3
13365106	5	1
34159495	1	0
12731648	159	127
22812509	0	0
10731459	5	0
23583281	0	0
9111756	15	0
24131756	0	0
7445738	88	1
8967180	1	2
6560360	0	1
33133770	2	1
14716370	177	60
9598533	3	2
5418306	8	2
26664446	1	1
13488619	41	13
26531357	0	0
30189059	1	3
33826107	1	1
8438835	8	1
29163112	1	0
26919707	282	111
14472567	6	10
6935182	15	105
14979325	8	16
9727188	33	27
6692668	7	34
33581445	4	0
23007164	1	4
12474151	69	61
13330582	3	8
7577347	12	1
7603165	204	326
5019541	16	0
9011867	12	30
15456995	4	1
14057202	12	19
30937122	1	0
11400681	44	15
13775367	10	5
13011319	1	10
18807415	2119	297
29938918	28	8
18968764	4	3
17822641	2	1
18527137	0	0
32440524	7	0
13830770	1	0
13420552	114	153
18253825	2	0
10844985	27	3
29445211	0	0
33419402	0	1
10289384	31	3
21212956	0	0
27526806	2	2
6580981	94	12
24873332	0	0
9258763	20	5
13421413	1	3
15745876	3	1
15271296	0	4
15837638	18	13
32932212	1	4
26710337	2	4
12117795	0	1
14264267	0	4
7035111	6	8
6228558	7	15
13730428	7	0
12307516	23	9
12670169	17	13
13148703	25	5
15131687	1	3
26932232	5	9
17904376	7	6
15109044	0	0
28362559	4	1
21706609	168	66
10288516	0	0
18952312	0	1
34779536	1	3
5980338	29	49
4921842	150	7
20725120	1	0
6813389	1	2
12775710	8	20
13868987	8	2
18270772	0	0
11596969	33	10
7584460	2	0
10590612	1	12
10360524	272	152
30277805	1	0
7589790	23	73
7780887	4	2
10356140	0	2
11328631	1	4
6274964	22	10
13870872	273	37
13228992	5	1
15775941	6	0
17730625	3	0
27761097	5	39
9521612	1	24
24108647	1	14
33087546	0	1
32345355	50	8
24123983	3	0
34065430	2	1
20234743	3	9
5192602	14	1
10263786	8	8
6164227	7	4
9163859	151	276
11755741	9	1
5834135	119	5
11487796	1	0
32479365	0	0
7197439	10	28
20211880	2	4
34060936	1	1
6646062	0	0
11988663	1	0
14080677	3	2
28083640	15	0
7504102	55	55
15312825	3	0
18349507	2	4
31290938	2	2
14654022	1	0
24551855	3	17
6128452	12	20
9997881	59	15
16118237	4	1
9325375	20	11
11348131	4	17
26877344	0	1
10519737	719	459
21037537	2	11
13192915	1	2
9320834	11	8
11395443	4	2
6411045	13	2
13294666	2	1
13544759	1	1
14647207	0	0
4770096	4	17
17208025	0	0
5293373	14	37
9431862	9	3
15287416	0	2
16629432	4	3
12837221	15	50
11499252	6	0
5695827	10	7
6779996	8	1
14472695	4	4
7819744	3	1
12427538	16	1
8501015	11	4
30290444	63	14
14374464	4	1
15197057	15	0
30386648	2	0
22770935	114	33
12426357	3	2
13906905	3	0
8363608	3	6
10372741	170	104
12209969	2	2
15213312	9	3
5274243	44	14
25257328	1	3
35447212	1	0
35458513	1	0
4970247	122	7
15884404	2	0
16211540	1	1
21277735	182	17
22106176	1	1
12500398	15	1
13740122	48	36
7137557	34	11
13425407	6	2
4780347	74	30
5107295	9	6
27911553	1	0
7180598	1	1
14943926	13	1
18869149	0	1
19617154	5	42
29382502	0	2
13249659	0	0
12236403	3	1
8818535	23	2
17182675	7	9
21096613	1	0
5205629	22	35
5930294	15	1
5905645	39	6
6562583	2	2
7532872	3	1
28633684	59	55
4892056	14	0
15020656	3	0
15971610	0	0
15120271	1	1
10893090	244	163
11976398	1	1
20904340	1	1
30274556	9	3
7088521	1	0
5549637	25	1
20653342	2	8
24257705	2	0
9332377	4	3
34198978	1	0
5046753	14	10
12492756	31	13
20618530	3	3
8946108	2	2
30502120	2	16
16093969	6	25
17960203	92	127
10327722	14	9
29343748	21	3
12537710	0	3
14799926	6	0
27654201	5	15
13111787	40	5
24376283	6	2
31499555	1	0
13340931	21	7
15091321	3	2
24734777	0	0
5103495	3	5
5846795	11	25
11449040	19	5
8017158	12	1
18325477	7	1
31720313	0	1
16914177	8	4
6171501	0	4
34229602	0	0
26992428	1	0
9435125	27	61
10438791	1	0
5517300	14	1
15944756	4	2
15928535	3	0
18122365	1	1
7680292	5	2
17015514	15	7
15387938	4	10
11108691	3	3
24902078	1	8
28183741	4	0
18852328	3	6
15685901	3	4
26168858	3	0
15016743	1	17
29011156	1	0
27781731	0	0
9314334	21	19
32321529	2	6
25447984	0	4
11362799	3	3
22192042	13	19
8432853	23	4
33814320	0	1
7690406	1	0
6232598	0	0
6442606	0	0
6486358	1	10
22535570	4	28
24233651	37	9
24549407	8	0
9658184	15	18
13867461	9	24
21815332	0	1
33202833	10	4
7236258	89	29
6710791	9	25
25073947	3	1
9547060	1	7
15268413	1	0
7192832	4	3
11864575	11	0
11951769	2	0
15273141	9	23
15218063	5	18
13684230	13	21
8324752	64	117
15814904	9	5
15278205	4	1
26786945	1	3
14255331	6	12
14427388	2	2
5216880	24	7
15187670	11	0
10323179	21	4
19816876	1	0
20669407	0	0
23827313	4	14
18765016	3	2
15532248	11	2
12491539	8	29
13583064	4	6
19836541	11	0
6756576	20	52
8070227	57	1
12375438	7	4
14756374	23	5
23660924	1	1
4772434	165	21
15074617	2	6
13111675	6	1
9432158	7	3
8615404	6	3
11653692	8	40
13037866	0	0
21504985	33	4
23750924	6	0
32738760	4	0
27844176	2	0
31282310	1	1
28567318	1	0
33772857	0	0
5300598	7	16
11893792	59	15
5282608	29	21
14274952	1	0
7298500	13	44
15421553	9	0
8004255	17	2
23592305	1	1
8619863	425	39
21754255	11	11
8430164	170	14
33254868	3	1
5574292	2	3
20758492	0	9
29969125	16	20
7544471	6	34
12517597	11	10
9565545	5	4
16789947	7	1
9064666	6	37
5965043	35	5
14520146	7	0
13028638	22	16
24610745	0	2
14900539	5	4
14295560	7	3
7591498	16	3
22417765	2	0
13313018	0	0
5477559	132	48
28426306	1	1
11295794	4	0
9380105	0	0
13432926	19	1
21888886	2	1
16229094	8	6
20935777	52	8
32426595	0	0
11123478	2	48
23410097	4	0
4783022	1	3
13276577	1	0
11497926	6	3
14363912	1	1
8951463	11	7
12295667	6	0
34872422	1	0
8599190	17	13
17244151	1	2
13105858	9	4
8784853	18	92
29887315	127	21
25781305	0	2
8981107	3	0
13999589	15	2
16868427	0	3
33451151	2	4
5292988	0	9
15619073	3	3
8796843	12	61
11989587	3	5
6013264	87	13
28951069	10	0
11808871	0	0
14412446	12	1
5420834	149	72
16502898	2	1
12666125	50	23
16137384	4	3
6988749	3	1
8409802	4	3
32689947	1	0
10661014	64	133
5082647	12	6
12185546	1	5
14205217	5	3
30669406	2	0
6110430	2	2
30526279	1	0
7064641	6	26
23406644	21	11
12293037	10	8
16265698	27	2
27780885	11	42
11155272	21	1
5136835	81	19
17030826	4	21
6163618	5	3
16041482	1	0
16635360	2	21
33383678	0	0
12089442	244	230
15385711	0	0
18332881	19	8
21754237	1	5
16095682	15	0
14822640	3	0
9108421	8	8
13377566	7	16
29370595	1	0
14965874	10	28
19252309	0	0
13812562	0	25
16032949	0	0
4815852	21	77
5402384	20	11
12347111	5	0
13937340	8	2
11150136	492	85
8109385	3	0
6429598	13	0
14532295	3	4
11258801	1	1
35263534	10	6
8097920	2	20
34664314	26	26
16267322	1	1
6577682	107	37
5440294	47	43
11170709	4	3
11922216	1	3
15136508	66	5
10653174	259	21
17511871	1	1
28450648	0	2
33195576	1	0
5216792	2	4
13351186	599	976
13483685	207	60
17084343	5	6
15166208	0	7
13157892	8	0
11268972	1	0
8043617	3	0
29538424	2	0
10202180	2	1
32695107	0	0
10635579	11	2
20775787	3	0
14300070	6	2
14591431	2	29
9291688	2	0
6086925	9	16
11229423	24	2
13340919	13	63
13428798	1	0
14915927	96	4
22050802	3	2
35383816	1	1
35059997	0	0
15175652	0	1
7264117	7	3
6493078	1	2
11114621	5	22
32505747	12	4
23377634	2	0
10703830	9	3
9754963	92	7
24229766	2	0
9826408	100	4
26994210	261	25
11879098	39	1
14459380	1	1
11083410	0	1
14455933	23	27
6907592	4	2
30979600	1	0
17810380	0	0
20010808	0	2
18918529	1	0
35513905	0	0
15081795	0	0
24787931	1	4
10844249	0	0
8314429	1	0
18032257	1	1
14402593	6	4
5708801	81	15
14038203	10	2
29629627	1	1
13332738	0	3
15261289	2	2
6898479	14	59
14115748	5	0
23197523	3	2
10903799	4	4
11529710	1	2
15934646	2	12
30083277	1	0
12175843	4	3
13846970	47	58
5092123	0	0
21511597	4	4
26153276	0	0
6921830	12	1
6134678	58	12
6311517	4	42
8747802	11	11
7440684	31	26
11237979	15	3
17062446	4	2
10175663	2	0
8563445	1	4
6994729	6	3
21813352	51	33
16398957	1	2
28576999	10	1
12506742	0	0
13815053	3	3
30815820	3	0
27924036	17	4
5856138	21	3
7359533	2	0
9549732	23	1
12793566	113	111
24072209	1	1
6056316	56	11
8302386	4	8
10952066	3	0
5408900	44	2
11146756	8	2
20105455	3	1
32857527	11	7
34742103	1	1
7071396	1	2
9598771	22	2
13899285	4	9
4822723	36	7
10219488	1	1
12771188	49	17
21293122	0	1
8556408	2	42
12018142	3	4
5111390	32	14
13537788	536	171
14533933	1	0
15410930	2	1
18939994	2	24
25802599	1	1
35218198	0	0
11217619	2	0
11169322	12	2
15057430	11	2
24878819	2	0
8754976	44	23
12635399	1	0
14685464	0	0
34451659	0	0
19124932	23	13
15272963	12	1
25151725	2	0
25332598	8	1
17612437	3	6
6016595	58	38
24801491	29	54
8447192	13	18
17617108	2	1
25184158	178	103
28988395	51	21
7684204	3	11
8133683	9	12
29638510	58	24
10156001	1	0
12418477	5	2
15015418	1	1
15938633	1	0
10614679	19	5
10924309	21	8
35386438	5	0
25289899	2	1
11047829	9	34
11055838	16	9
22884347	3	6
6625187	3	0
29284003	2	0
14235995	0	5
29498611	0	2
17100993	34	10
14607812	10	17
15683409	3	0
8956753	3	1
27570495	0	0
14817641	0	0
8734618	0	0
7400463	5	15
11950965	28	8
32560545	137	50
9489313	7	3
18779554	290	279
21416788	22	0
7406452	3	11
4802222	0	0
19984579	1	8
24273896	10	4
7524948	9	78
25740223	2	0
27253365	0	1
21531298	0	0
14602327	0	0
12536090	6	1
18980623	1	5
31181551	0	8
15286161	0	0
7238967	9	0
34170370	1	13
6931858	7	4
10130170	1	4
12765369	549	304
33208755	1	0
33599049	6	4
8223327	28	23
13721416	2	0
9632141	3	65
11656930	4	7
15448272	25	211
9363055	1	0
7156488	16	2
29561719	2	1
14084520	2	0
16428258	8	1
23777618	11	25
28770583	5	1
7097121	12	7
13419289	4	1
17489731	2	1
11181065	3	14
15016769	1	0
5169631	4	6
15188982	8	5
9554402	0	5
27058311	2	1
14474024	1	7
11454356	11	257
28894336	0	0
5188625	17	6
27967527	2	2
10693156	11	6
33995535	1	0
12848341	0	0
23433755	11	1
8765612	31	5
13767853	13	1
10782254	10	3
12848686	13	3
6368536	17	58
9530541	128	40
6057525	3	4
26641517	2	2
28784557	3	1
19539967	31	4
27040158	2	1
27825372	0	0
9627394	82	10
31728338	0	0
14068021	2	0
5326664	88	3
4945044	213	85
34300153	15	5
35169241	2	0
22355329	0	0
23487764	0	0
26049820	9	5
31475414	3	6
8827473	1	0
16929204	2	0
18244486	36	16
20862748	1	0
12218373	2	1
10873169	10	3
19103020	0	3
9063031	2	0
18185431	1	0
30548230	2	1
5436361	5	59
14870322	96	68
12664037	4	1
22271245	0	0
6983440	3	1
14976110	0	0
8914781	43	59
13820172	2	7
8640836	79	37
14605662	4	3
14938398	4	7
15176224	1	1
7865073	13	2
18659122	2	0
27837030	9	2
12252228	0	3
29832616	5	0
12731462	25	2
14701786	4	0
13551132	44	10
5783756	18	7
12655273	8	1
14583463	35	3
22327141	21	22
13184708	97	75
7284033	21	0
6375358	49	23
34916135	1	0
14115141	7	3
22920614	1	1
5465846	1	1
33458474	13	8
11218515	5	8
13532309	0	0
12476132	3	0
5576498	38	3
8523397	54	3
10907259	14	5
7241426	13	4
10992368	6	6
15668347	0	9
26584388	2	2
29275327	0	1
28981369	1	4
18086353	7	29
11347188	54	60
11542852	239	176
21831688	8	1
6351609	132	233
32006069	3	0
19136287	1	0
25935508	0	0
7272279	0	0
12091054	57	123
13048736	10	0
17890294	7	1
30517102	1	0
10406507	11	21
10984263	5	0
24464522	0	0
10864921	9	24
6494085	1	3
5762256	5	1
12275312	0	0
29617684	31	4
9697936	5	3
13614642	4	15
8139958	1	0
21713611	1	0
12314442	12	2
6796912	47	28
12729661	60	19
30237368	5	1
26524736	0	0
10838202	0	1
12733832	8	132
25429219	0	1
10895429	4	2
12618636	4	1
20756767	0	0
13748933	15	7
16625013	15	4
34065601	0	0
30206147	92	108
22672259	1	1
18775372	1	0
34256656	145	10
29194063	19	4
11032721	159	79
16042740	14	4
16026334	18	7
31122839	1	0
14170905	80	180
4695902	4	20
8621729	32	33
11215672	1	1
34064908	0	0
14111058	0	0
9494481	1	5
33561504	0	1
9248675	55	18
11002518	10	2
12280550	1	0
35323270	1	0
16920528	9	0
11988140	134	36
16709736	5	3
6976614	4	12
6112434	16	0
31073201	0	0
6238319	31	26
23560922	4	1
9731654	10	4
32873736	1	0
12644339	3	10
9822429	14	1
15390001	1	0
19944685	5	4
21280555	10	1
28087516	0	0
30444371	1	0
23657828	1	1
4754611	32	128
7377384	2	11
21688378	0	0
11460276	42	16
29069893	2	3
15726355	2	0
10111073	11	2
10433318	2	0
24937093	7	31
17737732	3	6
13628128	8	1
17087562	5	4
28348816	2	0
8982464	6	1
28201558	0	2
17533318	2	0
13375980	5	1
7198122	7	30
10540281	4	0
11854764	6	2
15850742	1	0
12122240	53	9
18002248	3	5
19855846	14	11
17187685	1	1
6568491	6	10
18074824	28	8
11416682	47	1
18782455	1	0
19732177	0	0
20530459	0	6
10684718	79	20
10654793	0	2
10978823	0	0
11892889	324	293
12190110	137	153
19107577	4	10
5347104	3	90
13761942	2	0
8885182	1	1
11359896	17	2
16030731	9	10
15121217	7	2
4862342	5	4
7503793	62	15
22631174	1	1
30436652	1	1
15118151	1	0
16046943	14	7
21269815	0	0
31836113	1	0
16105899	8	1
28751983	1	1
13269604	1	7
8488473	1	0
19447588	14	5
15766758	150	54
27556701	1	0
7169245	48	71
5752789	6	21
26954156	1	1
21731959	0	0
24890201	3	23
23859566	4	2
16266689	5	10
9171884	56	20
13921920	10	26
14069624	7	4
32069691	0	1
7675874	21	5
5120625	3	5
8037808	34	2
26460113	10	6
4968674	80	81
6118677	1	0
9345354	27	24
29365738	0	0
8633621	19	2
13043403	108	244
31258864	1	6
15808474	6	14
21063394	3	0
9215986	1	23
27943632	1	1
10850072	4	16
28960282	0	0
8981207	39	4
30814932	5	0
7660019	11	21
18632719	1	1
15110814	3	1
9604923	31	2
11647554	14	29
34374553	2	0
18630142	1	1
15614014	0	0
17449717	1	0
35515930	0	0
11213339	20	38
7479182	18	4
8058451	77	39
9545587	20	6
15243903	1	0
15506982	1	5
17387641	1	0
11619407	10	11
11114721	8	8
27645009	4	1
8334247	114	382
10423586	69	8
12706533	0	0
24481304	4	0
7974862	3	11
33126744	65	34
10333270	3	50
14737502	4	1
6349309	11	6
31852016	7	0
8262097	35	13
9959990	31	13
7612855	10	11
7239773	28	0
13479765	1	15
21614695	7	3
6253945	4	0
8261228	7	6
19350190	2	1
12150272	7	23
10254455	2	8
24660314	842	287
10747646	3	2
9395531	19	1
30186137	57	15
9470365	4	1
9179722	4	49
22015819	2	0
9182066	3	6
16509960	1	3
14600372	101	6
30870378	1	1
34683906	1	0
14823367	47	10
8152786	15	4
21512266	2	0
11890487	57	55
17118324	62	49
27759003	5	2
9857963	3	67
13838620	0	0
16693410	4	1
15762629	0	0
10042196	5	1
13204508	4	4
21500683	2	2
14708195	14	4
34116121	1	1
15241566	13	1
21155806	1	1
11794774	40	17
13532917	0	0
18475528	5	5
23229290	72	128
5702035	5	24
6052177	4	0
28525984	1	0
8772402	2	0
7330737	21	28
13182691	6	20
